,Date,Open,High,Low,Close,Adj Close,Volume,sentiment_score
297,2012-03-08,19.096071,19.3925,19.004286,19.356787,16.387453,516457200,0.09885121951219508
298,2012-03-09,19.436071,19.562143,19.396786,19.470358,16.483595,418919200,0.037763414634146356
299,2012-03-12,19.606428,19.714287,19.535713,19.714287,16.690105,407282400,-0.008153846153846159
300,2012-03-13,19.912144,20.292143,19.848213,20.289286,17.176905,690855200,0.041079166666666674
301,2012-03-14,20.644644,21.24,20.549999,21.056429,17.826363,1418844000,-0.05906764705882356
302,2012-03-15,21.414642,21.428928,20.6625,20.912857,17.704811,1159718000,0.15838974358974361
303,2012-03-16,20.882856,21.042856,20.642857,20.913214,17.705111,825487600,0.006700000000000002
304,2012-03-19,21.370358,21.491785,21.0375,21.467857,18.174675,901236000,0.030676595744680863
305,2012-03-20,21.411072,21.674999,21.124287,21.64143,18.321623,816662000,-0.02624888888888888
306,2012-03-21,21.526428,21.773214,21.47893,21.517857,18.217007,644042000,0.17619318181818183
307,2012-03-22,21.349285,21.589287,21.268929,21.405001,18.121466,623870800,0.16171538461538462
308,2012-03-23,21.446072,21.492857,21.228571,21.2875,18.021988,430488800,0.05518048780487804
309,2012-03-26,21.42107,21.683929,21.259287,21.677856,18.352465,595742000,0.03153913043478261
310,2012-03-27,21.649286,22.01,21.645,21.945715,18.579224,607129600,0.11851142857142857
311,2012-03-28,22.084999,22.194643,21.796785,22.057858,18.674164,655460400,0.11939024390243903
312,2012-03-29,21.885,22.02,21.686787,21.780714,18.439541,608238400,0.07607173913043479
313,2012-03-30,21.741785,21.805714,21.355,21.4125,18.127813,731038000,0.10790999999999999
314,2012-04-02,21.493929,22.098928,21.442142,22.093929,18.704706,598351600,0.1788326530612245
315,2012-04-03,22.40357,22.57893,22.2325,22.475714,19.027931,834559600,0.12463478260869565
316,2012-04-04,22.298214,22.352142,22.035713,22.296785,18.876446,572980800,0.027312244897959186
317,2012-04-05,22.392143,22.66643,22.264286,22.63143,19.159752,641298000,0.11543513513513512
318,2012-04-09,22.361786,22.851429,22.332144,22.7225,19.236855,597536800,0.12210645161290322
319,2012-04-10,22.854643,23.0,22.357143,22.444286,19.001318,889725200,0.11914677419354841
320,2012-04-11,22.72143,22.745358,22.262142,22.364286,18.933596,696614800,0.18021749999999997
321,2012-04-12,22.321428,22.547501,22.160713,22.241785,18.829878,614336800,0.11486086956521739
322,2012-04-13,22.289642,22.310715,21.553928,21.615356,18.299551,859644800,0.05564473684210527
323,2012-04-16,21.787857,21.795713,20.651787,20.718929,17.54063,1050786800,0.068325
324,2012-04-17,20.67643,21.785713,20.425358,21.775,18.434704,1025528000,0.14326097560975612
325,2012-04-18,21.918571,22.151787,21.525356,21.726429,18.393583,954531200,0.16483666666666666
326,2012-04-19,21.436428,21.5975,20.875713,20.98,17.761654,834719200,0.2051795454545455
327,2012-04-20,21.120714,21.236429,20.372143,20.463572,17.324448,1030985200,0.004419047619047632
328,2012-04-23,20.378929,20.595358,19.879286,20.417856,17.285749,966529200,0.1785927272727273
329,2012-04-24,20.093214,20.274643,19.821428,20.01,16.940453,1076149200,0.03875897435897435
330,2012-04-25,21.987143,22.071428,21.642857,21.785713,18.443777,905777600,0.17523170731707316
331,2012-04-26,21.938213,21.953215,21.504642,21.703571,18.374229,536068400,-0.006344000000000004
332,2012-04-27,21.609644,21.649286,21.446428,21.535713,18.232121,406722400,0.25424883720930225
333,2012-04-30,21.35,21.371429,20.821428,20.856428,17.657042,506144800,0.05270677966101694
334,2012-05-01,20.889286,21.312857,20.758215,20.790358,17.601101,610999200,0.14259583333333334
335,2012-05-02,20.722857,20.978571,20.673571,20.927856,17.717512,427389200,0.1361230769230769
336,2012-05-03,21.089287,21.121429,20.725,20.779285,17.59173,390549600,0.01406607142857144
337,2012-05-04,20.610001,20.655714,20.184643,20.1875,17.090729,529992400,-0.09318431372549021
338,2012-05-07,20.053572,20.456072,20.043928,20.338572,17.218624,460118400,0.008548936170212748
339,2012-05-08,20.342142,20.410713,19.954643,20.292143,17.179314,497252000,0.15228095238095238
340,2012-05-09,20.132143,20.499287,20.030357,20.327856,17.209553,480704000,0.06736607142857141
341,2012-05-10,20.520714,20.567142,20.30143,20.375713,17.250065,333200000,0.03194444444444444
342,2012-05-11,20.178572,20.516787,20.155357,20.239643,17.134869,399546000,-0.09413947368421051
343,2012-05-14,20.091785,20.268213,19.914286,19.936428,16.878168,352626400,0.08361923076923078
344,2012-05-15,20.051786,20.115,19.705357,19.756071,16.725483,476336000,-0.055010638297872345
345,2012-05-16,19.7875,19.888929,19.322857,19.502857,16.511103,560896000,0.10231395348837209
346,2012-05-17,19.475357,19.553572,18.932858,18.932858,16.028547,717220000,0.06028139534883718
347,2012-05-18,19.07,19.407499,18.649286,18.942142,16.036407,732292400,-0.01618064516129033
348,2012-05-21,19.089287,20.055,19.073214,20.045713,16.97069,631106000,0.14198888888888891
349,2012-05-22,20.34107,20.495714,19.735001,19.891787,16.840376,694870400,0.013402500000000015
350,2012-05-23,19.910713,20.457144,19.758215,20.377144,17.251282,584897600,-0.0111078947368421
351,2012-05-24,20.566786,20.589287,20.043928,20.190001,17.092836,496230000,0.030887179487179475
352,2012-05-25,20.163929,20.208929,19.945356,20.081785,17.001226,328507200,0.06403142857142857
353,2012-05-29,20.389286,20.5,20.189644,20.438213,17.302979,380508800,-0.08040212765957447
354,2012-05-30,20.328571,20.713928,20.234285,20.684643,17.511604,529429600,0.15515294117647058
355,2012-05-31,20.740713,20.767857,20.409286,20.633215,17.468065,491674400,0.030746341463414636
356,2012-06-01,20.327143,20.451786,20.018572,20.035357,16.961926,520987600,-0.015109803921568618
357,2012-06-04,20.053572,20.267857,19.589287,20.153214,17.061699,556995600,0.035989130434782614
358,2012-06-05,20.045357,20.231071,19.940357,20.10107,17.017557,388214400,-0.0029033333333333394
359,2012-06-06,20.2775,20.494642,20.196428,20.409286,17.278492,401455600,0.12970285714285715
360,2012-06-07,20.6175,20.61857,20.375,20.418571,17.286354,379766800,0.04448292682926829
361,2012-06-08,20.414286,20.735001,20.321428,20.725714,17.546375,347516400,0.07137837837837836
362,2012-06-11,20.99,21.017857,20.379642,20.39893,17.269722,591264800,0.0452195652173913
363,2012-06-12,20.51643,20.593571,20.239286,20.577143,17.420597,435380400,0.09062272727272726
364,2012-06-13,20.518572,20.66,20.370714,20.434286,17.29965,293580000,0.03469268292682927
365,2012-06-14,20.401428,20.482143,20.259287,20.411785,17.280607,345573200,0.04798292682926833
366,2012-06-15,20.392857,20.522142,20.34107,20.504642,17.359224,335255200,0.06462058823529411
367,2012-06-18,20.39143,20.996071,20.370358,20.920713,17.711466,440412000,0.08029148936170213
368,2012-06-19,20.835714,21.071428,20.825001,20.97893,17.76075,361404400,0.14055294117647057
369,2012-06-20,21.0075,21.044643,20.742857,20.919287,17.710258,358943200,0.1002945945945946
370,2012-06-21,20.908571,21.007856,20.622856,20.631071,17.466253,326351200,0.09423055555555557
371,2012-06-22,20.68,20.7925,20.550714,20.789286,17.600197,284471600,0.20126551724137934
372,2012-06-25,20.617857,20.707144,20.370358,20.384644,17.257637,304382400,0.1967153846153846
373,2012-06-26,20.404642,20.5175,20.261786,20.429644,17.295721,276536400,0.12225675675675673
374,2012-06-27,20.535713,20.597857,20.425714,20.517857,17.370401,202997200,0.041865789473684224
375,2012-06-28,20.416786,20.5,20.200357,20.323214,17.205622,282836400,0.1558125
376,2012-06-29,20.642857,20.857143,20.508928,20.857143,17.657648,421500800,0.11777692307692308
377,2012-07-02,20.883215,21.195356,20.842857,21.161428,17.915257,400092000,0.1929162790697674
378,2012-07-03,21.245714,21.428572,21.214287,21.407499,18.123571,241712800,0.15913333333333335
379,2012-07-05,21.44857,21.940714,21.416071,21.783571,18.441961,484383200,0.12606060606060604
380,2012-07-06,21.681786,21.73,21.485001,21.638571,18.319206,418930400,0.042664705882352945
381,2012-07-09,21.617857,21.924999,21.575357,21.924643,18.561392,379405600,-0.061091891891891896
382,2012-07-10,22.070356,22.138214,21.618214,21.721786,18.389652,511957600,0.17424166666666666
383,2012-07-11,21.647142,21.702143,21.329287,21.586786,18.27536,469322000,0.01156388888888889
384,2012-07-12,21.437143,21.5525,21.167143,21.389286,18.10816,428041600,0.03302307692307692
385,2012-07-13,21.53393,21.685356,21.428572,21.606071,18.291689,311427200,0.11442307692307693
386,2012-07-16,21.611429,21.843571,21.607857,21.675358,18.350348,301260400,0.1201522727272727
387,2012-07-17,21.813929,21.839287,21.541071,21.67643,18.351255,293624800,0.07878571428571428
388,2012-07-18,21.663929,21.726429,21.555714,21.652143,18.330698,252700000,0.0074083333333333405
389,2012-07-19,21.831429,21.976786,21.642857,21.940001,18.57439,436861600,0.07513055555555553
390,2012-07-20,21.893929,21.944286,21.560715,21.582144,18.271435,397471200,-0.1294076923076923
391,2012-07-23,21.228571,21.639286,20.989643,21.565357,18.257223,487975600,0.06952040816326531
392,2012-07-24,21.692142,21.774286,21.375357,21.46143,18.169239,565132400,0.20975000000000002
393,2012-07-25,20.51643,20.742857,20.357143,20.534643,17.384623,877312800,-0.05446363636363636
394,2012-07-26,20.705713,20.728571,20.370001,20.531429,17.381893,406632800,-0.01815
395,2012-07-27,20.536072,20.922501,20.413929,20.898571,17.69272,403936400,0.07073939393939394
396,2012-07-30,21.104286,21.408571,20.99357,21.251072,17.991142,379142400,0.06119714285714286
397,2012-07-31,21.543928,21.84643,21.525715,21.812857,18.466749,462327600,0.020038297872340405
398,2012-08-01,21.996786,22.014286,21.535713,21.671785,18.347324,384501600,0.1264558823529412
399,2012-08-02,21.530001,21.810356,21.4375,21.706785,18.376949,332158400,0.043180769230769224
400,2012-08-03,21.915358,22.070715,21.841429,21.989286,18.616119,344920800,0.003207894736842091
401,2012-08-06,22.04607,22.316786,21.973572,22.233929,18.823233,302103200,0.19840000000000002
402,2012-08-07,22.241785,22.321428,22.072857,22.175358,18.773647,290446800,0.2599285714285714
403,2012-08-08,22.121071,22.281429,22.039286,22.137857,18.741899,244706000,0.07277391304347824
404,2012-08-09,22.066071,22.204643,22.064285,22.168928,18.848789,221642400,0.20048888888888888
405,2012-08-10,22.096786,22.205713,22.09643,22.203571,18.878241,194938800,-0.030296000000000003
406,2012-08-13,22.263929,22.5,22.258928,22.5,19.130278,278832400,0.1155542857142857
407,2012-08-14,22.566786,22.807501,22.5075,22.560356,19.181589,340169200,0.10540624999999999
408,2012-08-15,22.546429,22.642857,22.419643,22.529642,19.155476,257342400,0.1310689655172414
409,2012-08-16,22.543215,22.741428,22.517857,22.726429,19.32279,254534000,0.05060357142857142
410,2012-08-17,22.857143,23.149643,22.814644,23.146786,19.680191,442761200,-0.005614285714285712
411,2012-08-20,23.214643,23.755358,23.210714,23.755358,20.19762,613384800,0.14185135135135135
412,2012-08-21,23.957857,24.102858,23.22607,23.430714,19.921598,812719600,0.09322249999999999
413,2012-08-22,23.372143,23.892857,23.146786,23.888214,20.310579,565322800,0.21397499999999997
414,2012-08-23,23.789642,23.924999,23.612499,23.665358,20.121107,420128800,-0.045899999999999996
415,2012-08-24,23.553928,23.91,23.4125,23.686428,20.139017,437340400,-0.12033529411764707
416,2012-08-27,24.285357,24.316786,24.055,24.13143,20.517366,427008400,0.28107575757575753
417,2012-08-28,24.106428,24.146429,23.952499,24.1,20.490654,267416800,0.00042424242424241287
418,2012-08-29,24.116072,24.202499,24.021429,24.0525,20.450256,202806800,0.005820000000000003
419,2012-08-30,23.951429,23.983929,23.673214,23.709642,20.158752,302699600,0.033046875
420,2012-08-31,23.830357,23.878571,23.473213,23.758572,20.200352,338321200,0.07929310344827585
421,2012-09-04,23.777143,24.112143,23.732143,24.106071,20.495804,367892000,-0.05087948717948718
422,2012-09-05,24.127501,24.155357,23.914286,23.936787,20.351879,336375200,0.030515789473684204
423,2012-09-06,24.041786,24.224644,23.957144,24.1525,20.53529,391196400,0.15518888888888882
424,2012-09-07,24.21607,24.374287,24.134644,24.30143,20.661907,329666400,0.12951481481481478
425,2012-09-10,24.301786,24.403214,23.646429,23.669287,20.124437,487998000,0.14359743589743593
426,2012-09-11,23.753929,23.932142,23.446428,23.592501,20.059156,503983200,0.02823673469387755
427,2012-09-12,23.816071,23.924999,23.428572,23.92107,20.338518,712233200,0.059032608695652175
428,2012-09-13,24.191786,24.482143,24.098928,24.392143,20.739044,598360000,0.25085483870967745
429,2012-09-14,24.64143,24.892143,24.567499,24.688572,20.99107,600474000,0.18534666666666672
430,2012-09-17,24.976786,24.992857,24.807501,24.992144,21.24918,398031200,0.1682105263157895
431,2012-09-18,24.995714,25.083214,24.872143,25.068214,21.313854,373503200,0.05724062499999996
432,2012-09-19,25.009287,25.1425,24.984644,25.075001,21.319632,326874800,0.0728896551724138
433,2012-09-20,24.969999,25.002144,24.772142,24.953571,21.216383,336568400,0.06874857142857144
434,2012-09-21,25.086071,25.18107,24.977142,25.003214,21.258596,571589200,0.2509296296296296
435,2012-09-24,24.530714,24.825714,24.392857,24.67107,20.976191,639766400,0.09698461538461538
436,2012-09-25,24.580713,24.742144,24.035713,24.055,20.452393,518789600,-0.06044545454545453
437,2012-09-26,23.883572,24.024643,23.614286,23.75643,20.19853,576503200,0.045306451612903226
438,2012-09-27,23.724644,24.363214,23.583929,24.332857,20.688627,594090000,0.1287242424242424
439,2012-09-28,24.241072,24.325357,23.8125,23.825001,20.256834,535110800,0.12908648648648652
440,2012-10-01,23.969999,24.169643,23.446428,23.549643,20.022717,543594800,0.10289743589743587
441,2012-10-02,23.63607,23.798214,23.237499,23.618214,20.081017,627992400,-0.0012249999999999978
442,2012-10-03,23.745001,23.995001,23.665358,23.980356,20.388927,424281200,0.09014230769230767
443,2012-10-04,23.973213,24.080357,23.769644,23.814285,20.247723,370725600,0.046765625000000005
444,2012-10-05,23.757143,23.785713,23.26,23.306786,19.816231,594006000,0.03075789473684212
445,2012-10-08,23.102858,23.127144,22.718214,22.791786,19.378361,637994000,0.06717575757575761
446,2012-10-09,22.808929,22.874643,22.269644,22.708929,19.307911,838597200,0.15857142857142859
447,2012-10-10,22.847857,23.035,22.75,22.889643,19.461561,510356000,0.04115833333333332
448,2012-10-11,23.089287,23.114286,22.432142,22.432142,19.072575,546081200,-0.008113513513513514
449,2012-10-12,22.484285,22.692142,22.332144,22.489643,19.121464,460014800,0.07855357142857144
450,2012-10-15,22.583929,22.683214,22.280357,22.67,19.274811,432502000,0.16537249999999998
451,2012-10-16,22.691786,23.225,22.535713,23.206785,19.731209,549771600,0.08463653846153843
452,2012-10-17,23.173929,23.313929,23.0,23.021786,19.573912,389037600,0.09865116279069767
453,2012-10-18,22.842501,22.930714,22.5,22.594286,19.21044,476624400,-0.01953714285714286
454,2012-10-19,22.5375,22.563213,21.772142,21.780001,18.518103,744086000,0.03948857142857144
455,2012-10-22,21.872143,22.692142,21.812857,22.643929,19.252647,546730800,0.14123260869565216
456,2012-10-23,22.535713,22.639286,21.84643,21.905714,18.624989,707145600,0.17182500000000003
457,2012-10-24,22.194286,22.376785,21.808571,22.029642,18.73036,558527200,0.13571025641025639
458,2012-10-25,22.142857,22.214287,21.626785,21.769285,18.508995,656325600,0.017683720930232568
459,2012-10-26,21.765356,21.928572,21.107143,21.571428,18.340767,1018432800,0.2124551724137931
460,2012-10-31,21.245714,21.498571,20.989286,21.261429,18.0772,510003200,0.009960714285714295
461,2012-11-01,21.365,21.535713,21.220358,21.305,18.114243,361298000,0.07341794871794873
462,2012-11-02,21.281786,21.319643,20.526787,20.6,17.514828,599373600,0.020088235294117643
463,2012-11-05,20.84,20.991785,20.628571,20.879286,17.752287,529135600,0.2459071428571428
464,2012-11-06,21.079643,21.097857,20.717501,20.816071,17.698538,374917200,-0.04011612903225806
465,2012-11-07,20.494286,20.519285,19.848213,19.928572,17.021349,793648800,-0.04945925925925927
466,2012-11-08,20.022499,20.079643,19.1175,19.205357,16.403637,1056146000,0.08093870967741935
467,2012-11-09,19.300714,19.817142,19.061428,19.537857,16.687632,929913600,-0.03443076923076923
468,2012-11-12,19.791071,19.803572,19.237499,19.386786,16.55859,515802000,0.07416750000000001
469,2012-11-13,19.246786,19.66,19.155714,19.389286,16.560734,532949200,0.019955172413793097
470,2012-11-14,19.482143,19.551786,19.149286,19.174286,16.377096,477170400,0.016880000000000013
471,2012-11-15,19.1975,19.267857,18.665001,18.772142,16.033625,789910800,0.056237037037037044
472,2012-11-16,18.757143,18.928572,18.0625,18.845715,16.096464,1266893600,0.029029032258064514
473,2012-11-19,19.311071,20.267857,19.281429,20.204643,17.257145,823317600,0.24722631578947366
474,2012-11-20,20.425358,20.426786,19.806429,20.032499,17.110107,642754000,-0.08887714285714285
475,2012-11-21,20.151787,20.263214,19.878571,20.060715,17.134214,373002000,-0.12858611111111115
476,2012-11-23,20.256071,20.428572,20.092857,20.410713,17.433155,272826400,-0.0498
477,2012-11-26,20.567858,21.071428,20.489643,21.054644,17.983141,630579600,0.16238139534883722
478,2012-11-27,21.055357,21.08643,20.717857,20.885,17.838245,533330000,0.02743870967741935
479,2012-11-28,20.616785,20.921429,20.437857,20.819286,17.782118,520864400,0.0005749999999999965
480,2012-11-29,21.079287,21.223213,20.901787,21.048571,17.977957,514698800,0.0074852941176470735
481,2012-11-30,20.956785,21.014286,20.809999,20.902857,17.853498,391319600,0.08891034482758621
482,2012-12-03,21.201786,21.235357,20.910713,20.935356,17.88126,364280000,0.14057073170731704
483,2012-12-04,20.77857,20.77857,20.433214,20.566071,17.565842,557068400,0.02700555555555556
484,2012-12-05,20.318214,20.330357,19.241785,19.2425,16.435362,1044638000,0.20668947368421056
485,2012-12-06,18.890715,19.76107,18.522499,19.544287,16.693123,1177212400,0.08903846153846152
486,2012-12-07,19.764286,19.828571,18.928572,19.044643,16.266369,787040800,0.17049444444444448
487,2012-12-10,18.75,19.2325,18.627857,18.922144,16.161741,630484400,0.05519574468085107
488,2012-12-11,19.2775,19.627144,19.191786,19.335358,16.514677,592345600,0.059063414634146334
489,2012-12-12,19.563213,19.571428,19.1525,19.25,16.441767,487144000,0.21347435897435899
490,2012-12-13,18.969643,19.201429,18.77857,18.9175,16.157766,625259600,-0.0020457142857142827
491,2012-12-14,18.383928,18.504642,18.056429,18.206785,15.550737,1009579200,0.009843999999999993
492,2012-12-17,18.176071,18.571428,17.901072,18.529642,15.826492,757607200,0.15150344827586207
493,2012-12-18,18.75,19.103571,18.580357,19.067858,16.286196,625685200,0.010748780487804874
494,2012-12-19,18.981071,19.060715,18.767857,18.796785,16.054667,449369200,0.08352499999999999
495,2012-12-20,18.928572,18.935715,18.531429,18.633215,15.914958,481689600,0.0492425
496,2012-12-21,18.3025,18.559643,18.222857,18.547501,15.841748,596268400,0.09366666666666668
497,2012-12-24,18.583929,18.723213,18.525356,18.577499,15.867369,175753200,0.06303636363636365
498,2012-12-26,18.535713,18.552143,18.254286,18.321428,15.648658,302436400,0.1491181818181818
499,2012-12-27,18.340714,18.4375,18.023571,18.395,15.711495,455120400,-0.1265285714285714
500,2012-12-28,18.224644,18.374287,18.147142,18.199642,15.544637,354278400,0.08942999999999998
501,2012-12-31,18.233213,19.121429,18.178572,19.006071,16.233421,659492400,0.06744999999999998
502,2013-01-02,19.779285,19.821428,19.343929,19.608213,16.747719,560518000,0.189965
503,2013-01-03,19.567142,19.631071,19.321428,19.360714,16.536329,352965200,0.14802580645161287
504,2013-01-04,19.1775,19.236786,18.779642,18.821428,16.075716,594333600,0.27596153846153837
505,2013-01-07,18.642857,18.90357,18.4,18.710714,15.981155,484156400,0.14654615384615388
506,2013-01-08,18.900356,18.996071,18.616072,18.76107,16.024164,458707200,0.10874102564102564
507,2013-01-09,18.660713,18.750357,18.428213,18.467857,15.773727,407604400,-0.03615853658536585
508,2013-01-10,18.876785,18.882856,18.411428,18.696787,15.969254,601146000,-0.01078536585365854
509,2013-01-11,18.607143,18.761429,18.536428,18.582144,15.871338,350506800,0.156028125
510,2013-01-14,17.952856,18.125,17.803928,17.919643,15.30548,734207600,0.278975
511,2013-01-15,17.796429,17.821072,17.263571,17.354286,14.822604,876772400,-0.15908235294117648
512,2013-01-16,17.665714,18.194286,17.589287,18.074642,15.437873,690804800,0.0484735294117647
513,2013-01-17,18.225357,18.241072,17.929644,17.952856,15.333857,453678400,0.113225
514,2013-01-18,17.804285,17.936428,17.728571,17.857143,15.252102,472922800,0.07318611111111112
515,2013-01-22,18.02,18.138571,17.736786,18.0275,15.397606,461546400,0.054974999999999996
516,2013-01-23,18.171785,18.3925,18.0275,18.3575,15.679461,861509600,0.22457837837837838
517,2013-01-24,16.428572,16.633215,16.080357,16.089287,13.742143,1460852400,0.078165625
518,2013-01-25,16.131786,16.293928,15.535714,15.71,13.418189,1208026400,0.21042666666666665
519,2013-01-28,15.636786,16.186071,15.566429,16.065357,13.721706,785517600,0.11149090909090907
520,2013-01-29,16.375,16.435715,16.147142,16.366785,13.979164,571158000,0.07336285714285713
521,2013-01-30,16.321428,16.521429,16.232143,16.315357,13.935236,417155200,0.019314634146341467
522,2013-01-31,16.320715,16.402857,16.249287,16.2675,13.894359,319334400,0.04000810810810811
523,2013-02-01,16.396786,16.41,16.012501,16.200714,13.837318,539484400,0.07486923076923079
524,2013-02-04,16.211071,16.283571,15.785714,15.797143,13.49262,477117200,0.14368108108108107
525,2013-02-05,15.858929,16.419287,15.793571,16.351429,13.966046,573347600,0.15380500000000003
526,2013-02-06,16.3025,16.660713,16.16357,16.333929,13.951099,593706400,0.096125
527,2013-02-07,16.544643,16.785713,16.218571,16.722143,14.365922,704580800,0.0485780487804878
528,2013-02-08,16.928572,17.100357,16.723213,16.963572,14.57333,633158400,0.19776086956521735
529,2013-02-11,17.017857,17.319286,16.901787,17.140356,14.725201,517490400,0.2186021276595745
530,2013-02-12,17.125357,17.227858,16.705,16.710714,14.356102,609053200,-0.00977027027027026
531,2013-02-13,16.686071,16.915714,16.543571,16.678928,14.328794,475207600,-0.018130303030303024
532,2013-02-14,16.59,16.844286,16.572144,16.663929,14.315907,355275200,0.1329375
533,2013-02-15,16.744642,16.79143,16.425714,16.434286,14.118621,391745200,0.23215365853658537
534,2013-02-19,16.467857,16.526072,16.208929,16.428213,14.113404,435783600,0.17918
535,2013-02-20,16.346071,16.346071,16.02857,16.030357,13.771612,476302400,0.0940382352941177
536,2013-02-21,15.928571,16.041786,15.815,15.930714,13.686005,447182400,0.07959714285714285
537,2013-02-22,16.044643,16.128571,15.95,16.100357,13.831743,330654800,-0.18487812500000003
538,2013-02-25,16.208929,16.254286,15.806071,15.814286,13.585985,372579200,0.15638367346938775
539,2013-02-26,15.850714,16.126429,15.630714,16.034643,13.775292,501499600,0.09549189189189192
540,2013-02-27,16.015356,16.158571,15.7375,15.8775,13.640288,587350400,-0.08934358974358973
541,2013-02-28,15.858929,15.995357,15.764286,15.764286,13.54303,322515200,0.04917727272727269
542,2013-03-01,15.642857,15.649286,15.356429,15.373929,13.207677,552448400,0.11209393939393941
543,2013-03-04,15.278571,15.292857,14.964286,15.001786,12.887968,582755600,0.1630688888888889
544,2013-03-05,15.052857,15.5425,15.026786,15.397857,13.22823,638433600,0.016336111111111103
545,2013-03-06,15.518214,15.544643,15.158214,15.202143,13.060092,460250000,0.053548571428571425
546,2013-03-07,15.160714,15.428929,15.037857,15.377857,13.211049,468473600,0.01402000000000001
547,2013-03-08,15.35,15.551071,15.3075,15.418571,13.246026,391482000,0.04296666666666668
548,2013-03-11,15.348214,15.678929,15.183571,15.638214,13.434721,474236000,0.17824333333333336
549,2013-03-12,15.557143,15.674286,15.270357,15.301071,13.14508,465911600,0.06946060606060607
550,2013-03-13,15.301786,15.517857,15.191429,15.298214,13.142629,405549200,0.18921200000000002
551,2013-03-14,15.458214,15.522857,15.373214,15.446429,13.269958,303875600,0.0512609756097561
552,2013-03-15,15.640357,15.865357,15.616071,15.845,13.612369,643960800,0.04444166666666668
553,2013-03-18,15.766071,16.337856,15.757143,16.275715,13.982395,606197200,0.10404749999999999
554,2013-03-19,16.410713,16.463215,16.017857,16.231787,13.944656,526775200,-0.0011891891891891873
555,2013-03-20,16.33643,16.343929,16.056786,16.145714,13.870714,308660800,0.05899999999999999
556,2013-03-21,16.079287,16.356428,16.075001,16.168928,13.890655,383255600,0.08974516129032256
557,2013-03-22,16.235001,16.503571,16.182501,16.496786,14.172316,395105200,0.2535285714285715
558,2013-03-25,16.596071,16.78393,16.492144,16.556429,14.223553,501135600,0.1292658536585366
559,2013-03-26,16.622856,16.637142,16.4475,16.469286,14.148689,294294000,0.06266774193548387
560,2013-03-27,16.302143,16.314285,16.0975,16.145714,13.870714,331237200,0.13503870967741938
561,2013-03-28,16.065001,16.136429,15.772143,15.809286,13.581687,442839600,0.10265666666666669
562,2013-04-01,15.782143,15.846429,15.276429,15.318214,13.159811,389732000,0.11829729729729732
563,2013-04-02,15.271429,15.647857,15.228571,15.349643,13.18681,529519200,0.07274249999999999
564,2013-04-03,15.406071,15.617143,15.368214,15.428214,13.25431,363216000,0.08465806451612902
565,2013-04-04,15.491429,15.535714,15.1875,15.275714,13.123296,358447600,-0.06734857142857147
566,2013-04-05,15.160714,15.176786,14.988571,15.114286,12.984616,383695200,0.10280909090909089
567,2013-04-08,15.173214,15.267857,15.088929,15.221786,13.07697,300829200,0.12493023255813954
568,2013-04-09,15.227143,15.303571,15.098214,15.249286,13.100596,306614000,0.028010714285714295
569,2013-04-10,15.289286,15.609286,15.214643,15.560357,13.367833,375928000,-0.052518421052631575
570,2013-04-11,15.49,15.6425,15.4,15.511786,13.326107,328364400,0.13378
571,2013-04-12,15.505357,15.505357,15.324643,15.35,13.187118,238613200,0.237269696969697
572,2013-04-15,15.25,15.281786,14.983929,14.994643,12.881834,317520000,0.23012765957446807
573,2013-04-16,15.056071,15.236071,15.020357,15.222857,13.077891,305771200,0.051620588235294106
574,2013-04-17,15.009643,15.021429,14.218214,14.385714,12.358703,945056000,0.08459259259259258
575,2013-04-18,14.463929,14.4925,13.919286,14.001786,12.028873,666299200,-0.0349939393939394
576,2013-04-19,13.856071,14.271429,13.753571,13.9475,11.982236,609274400,0.124253125
577,2013-04-22,14.022857,14.364286,13.973929,14.238214,12.231985,429920400,0.06799354838709676
578,2013-04-23,14.428214,14.585,14.243214,14.504643,12.460876,664238400,0.16304102564102566
579,2013-04-24,14.055,14.830357,14.017857,14.480714,12.440317,969651200,0.19632666666666662
580,2013-04-25,14.686786,14.783571,14.535714,14.585,12.529906,384837600,0.1386166666666667
581,2013-04-26,14.636071,14.956071,14.580357,14.9,12.800522,764097600,0.08436764705882353
582,2013-04-29,15.016071,15.486429,15.0,15.361429,13.196935,640326400,0.17764893617021274
583,2013-04-30,15.539286,15.901786,15.431071,15.813571,13.585367,691538400,0.08086666666666666
584,2013-05-01,15.873571,15.890357,15.513929,15.688929,13.478287,506909200,0.16853225806451616
585,2013-05-02,15.777857,16.02107,15.736786,15.911429,13.669437,421828400,0.13446249999999998
586,2013-05-03,16.118214,16.186787,16.041071,16.070715,13.806279,361300800,0.08316749999999999
587,2013-05-06,16.275356,16.507143,16.225357,16.45393,14.1355,496641600,0.12431739130434784
588,2013-05-07,16.606071,16.633928,16.203571,16.380714,14.072598,483753200,0.07836666666666665
589,2013-05-08,16.394285,16.620358,16.278929,16.565714,14.231534,472598000,0.07958108108108108
590,2013-05-09,16.421785,16.535713,16.270714,16.313213,14.107372,398487600,0.16676000000000002
591,2013-05-10,16.356071,16.418215,16.088572,16.1775,13.990008,334852000,0.12341470588235295
592,2013-05-13,16.125357,16.353571,16.125,16.240713,14.044678,316948800,0.13014545454545456
593,2013-05-14,16.208929,16.257143,15.791071,15.852143,13.708648,447118000,0.04486
594,2013-05-15,15.684286,15.75,15.084286,15.316071,13.245063,741613600,0.11924390243902436
